zipCode,Female,Male
53003,288,276
53004,6472,6848
53005,39388,38312
53006,3416,3700
53007,3868,3496
53010,15484,15240
53011,4252,4788
53012,37320,35068
53013,6532,6700
53014,15828,16020
53015,4984,5452
53016,744,792
53017,10828,11324
53018,15112,16484
53019,3896,4212
53020,6868,7132
53021,9092,9744
53022,38700,36980
53023,2968,3016
53024,33812,32504
53027,44144,44020
53029,42160,41036
53031,76,96
53032,9428,9600
53033,9464,10076
53034,3464,3780
53035,4684,4940
53036,5428,5452
53037,18724,18316
53038,8044,8008
53039,8868,10584
53040,16160,16096
53042,13508,13252
53044,4844,4344
53045,45624,41120
53046,2208,2220
53047,156,156
53048,6652,6804
53049,4640,5164
53050,13892,14052
53051,73812,68792
53057,3488,4224
53058,6428,6544
53059,3436,3632
53061,10324,10460
53063,2924,3284
53065,4460,4444
53066,68728,66592
53069,1316,1472
53070,9356,9496
53072,49176,46452
53073,29620,33408
53074,26264,25256
53075,6504,6876
53076,7168,7424
53078,3668,3980
53079,2832,2820
53080,11180,11680
53081,86928,85588
53083,41156,40292
53085,22932,22136
53086,16636,16384
53088,712,804
53089,37348,36924
53090,43972,43520
53091,3940,4132
53092,41560,38536
53093,3900,4024
53094,38764,37912
53095,55792,52764
53097,12980,12296
53098,24512,23348
53103,7292,7604
53104,10860,10844
53105,59044,57856
53108,6448,6868
53110,37308,35972
53114,5224,5488
53115,31624,31528
53118,14580,14228
53119,11152,11280
53120,19276,19440
53121,37784,38396
53122,12924,11016
53125,3912,3668
53126,12520,13204
53128,17496,18292
53129,29836,26056
53130,16248,14772
53132,68052,71400
53137,3316,3492
53139,5548,5660
53140,60844,59224
53142,66380,63120
53143,47684,45372
53144,54744,54280
53146,14796,15036
53147,33328,32500
53149,37992,38236
53150,50404,48996
53151,66268,61680
53153,4644,4668
53154,70080,67724
53156,6016,5952
53158,32176,31492
53167,736,860
53168,17052,17520
53170,4632,4888
53172,43132,41492
53177,13268,20048
53178,5252,5252
53179,12204,13036
53181,14584,14844
53182,19372,18276
53183,5612,5648
53184,8820,8264
53185,36632,37572
53186,69444,64924
53188,70784,69996
53189,52768,52144
53190,37688,39112
53191,5844,5524
53192,396,472
53195,220,236
53202,43884,49660
53203,1668,2084
53204,80828,88592
53205,21964,18236
53206,60828,52012
53207,70452,70144
53208,64148,60384
53209,102564,85104
53210,60724,51780
53211,70780,70844
53212,61820,59844
53213,55064,49016
53214,69924,68976
53215,121576,122236
53216,72116,56940
53217,60736,56032
53218,88312,74188
53219,69376,66144
53220,54912,50300
53221,77624,73180
53222,54336,46324
53223,63888,53032
53224,45636,39500
53225,56012,46812
53226,39132,34348
53227,48568,44860
53228,30456,27020
53233,29172,36640
53235,19020,18060
53295,88,1348
53402,68484,64212
53403,55248,54480
53404,30992,31640
53405,52036,48736
53406,54656,48724
53501,36,56
53502,4772,4912
53503,3796,3992
53504,4024,4312
53505,668,748
53506,2204,2296
53507,4324,4460
53508,10420,10628
53510,3080,2848
53511,101036,94680
53515,4432,4640
53516,4268,4340
53517,3528,3480
53518,2524,2796
53520,13872,13368
53521,7088,7536
53522,2132,2208
53523,9816,9980
53525,8188,8020
53526,1112,1148
53527,19964,19888
53528,11376,11560
53529,3752,4372
53530,8916,9348
53531,8316,9036
53532,27792,26632
53533,14956,14148
53534,22620,23428
53536,17028,16984
53537,1640,1484
53538,37272,36600
53540,308,368
53541,1656,1788
53543,3192,3372
53544,1588,1612
53545,46884,45584
53546,62560,60032
53548,37296,36936
53549,20848,20808
53550,2492,2464
53551,16848,16244
53553,1256,1240
53554,2280,2256
53555,16780,17080
53556,4924,5452
53557,916,1012
53558,21676,21292
53559,11788,12464
53560,6776,7056
53561,3172,3300
53562,48616,45892
53563,21516,21396
53565,9512,9548
53566,31260,29608
53569,2236,2384
53570,5220,5288
53571,520,600
53572,20372,19508
53573,6124,6124
53574,7792,7716
53575,30132,31844
53576,4768,4508
53577,2652,2832
53578,12192,11504
53579,3396,3644
53580,1156,1100
53581,21884,20912
53582,2032,2284
53583,11732,11256
53585,4356,4504
53586,4528,4608
53587,2448,2712
53588,8160,8148
53589,39968,37740
53590,74232,70944
53593,38860,38040
53594,10168,10408
53597,34400,32976
53598,5092,4952
53599,132,144
53702,104,96
53703,51872,59960
53704,89736,86400
53705,49444,44532
53706,10824,9708
53711,94244,88668
53713,43268,45316
53714,33600,32252
53715,23228,25316
53716,37872,35804
53717,25280,22568
53718,24936,22076
53719,58328,55620
53726,9932,10776
53792,0,0
53801,1692,1820
53802,108,124
53803,2580,2644
53804,2688,2800
53805,9676,11400
53806,3540,3784
53807,9708,9664
53808,2116,2080
53809,8088,8392
53810,840,876
53811,7116,6368
53813,12424,11876
53816,1424,1816
53817,380,440
53818,27068,33296
53820,4892,5236
53821,16248,17576
53825,900,1048
53826,2612,2716
53827,516,652
53901,27152,30628
53910,7260,6772
53911,2668,2736
53913,40056,39468
53916,45620,44408
53919,5084,5432
53920,828,828
53922,2036,2108
53923,4064,4328
53924,2580,2860
53925,15708,15416
53926,3244,3268
53928,244,268
53929,5496,5632
53930,2516,2624
53931,464,484
53932,5156,5136
53933,5300,11168
53934,8700,8884
53935,624,604
53936,3092,3348
53937,1984,2228
53939,436,540
53941,5704,6024
53943,2104,2156
53944,4304,4592
53946,8808,8736
53947,276,272
53948,16548,17108
53949,11700,12344
53950,8728,13068
53951,4932,5472
53952,6076,11432
53953,564,564
53954,13656,14048
53955,11184,11584
53956,6772,6816
53959,27288,26248
53960,6472,6600
53961,1668,1680
53963,22560,33080
53964,7300,7116
53965,20652,20940
53968,4668,4648
53969,952,724
54001,16696,15924
54002,12684,12428
54003,1964,2088
54004,4496,4772
54005,5924,6300
54006,1472,1500
54007,2284,2468
54009,4920,5116
54010,56,144
54011,13572,13704
54013,6820,7080
54014,4304,4624
54015,7160,7184
54016,60588,59844
54017,33428,33544
54020,14596,14444
54021,12996,13492
54022,46376,43056
54023,7588,7744
54024,9832,9412
54025,13572,13884
54026,3472,3764
54027,1848,2108
54028,4892,5080
54082,3216,3568
54101,5364,5640
54102,1676,1824
54103,820,852
54104,2008,2196
54106,9596,10392
54107,7256,7652
54110,10620,10732
54111,4252,4276
54112,4480,4656
54113,6648,6652
54114,10160,10552
54115,84764,79948
54119,2220,2112
54120,448,532
54121,5824,6104
54123,524,428
54124,7636,7888
54125,1000,1076
54126,6992,7508
54127,168,136
54128,3596,3516
54129,6728,7180
54130,50136,50296
54135,6184,6200
54136,13168,12456
54137,2200,2260
54138,1608,1676
54139,5904,6480
54140,17140,16992
54141,4880,5316
54143,31424,29476
54149,2288,2448
54150,2216,1932
54151,7120,7104
54153,14492,14516
54154,11240,10952
54155,10912,10892
54156,2940,3200
54157,12252,11692
54159,2740,2996
54160,504,508
54161,5248,5536
54162,17892,18368
54165,15076,15080
54166,34852,33156
54169,5212,5188
54170,7144,7776
54171,6528,6920
54173,7964,8416
54174,5920,6132
54175,1900,2172
54177,5660,5932
54180,5572,5872
54201,10752,10628
54202,2484,2476
54204,3576,3700
54205,4284,4424
54207,328,376
54208,11780,12464
54209,2340,2440
54210,1876,1712
54211,596,512
54212,2040,1948
54213,2556,2548
54214,672,664
54216,12160,12944
54217,14568,15052
54220,82520,78360
54227,2980,3292
54228,5208,5520
54229,8560,8664
54230,9176,9952
54232,1552,1564
54234,3528,2928
54235,34896,33916
54241,30028,29508
54245,4516,4520
54246,1448,1384
54247,4508,4848
54301,45844,45124
54302,61524,60920
54303,55820,52344
54304,58000,54612
54307,12,4356
54311,68488,65832
54313,72192,71396
54401,61868,60940
54403,48844,48244
54405,6004,6124
54406,6836,7040
54407,2880,3180
54408,2076,2196
54409,26840,26112
54410,4768,4800
54411,10412,11212
54412,4128,4596
54413,344,420
54414,6508,7108
54416,3404,3332
54417,76,108
54418,2080,2240
54420,2432,2796
54421,6892,6928
54422,2316,2520
54423,4532,4840
54424,3188,3416
54425,3892,4252
54426,8728,9188
54427,2064,2332
54428,2236,2272
54430,260,280
54433,3540,3840
54435,3856,4184
54436,4360,4452
54437,6076,6232
54440,5708,6148
54441,1680,1632
54442,1956,2752
54443,4268,4280
54446,6004,6488
54447,860,1132
54448,8428,8568
54449,54556,51116
54450,852,892
54451,23284,23736
54452,39056,38384
54454,2408,2708
54455,33632,34484
54456,12128,12212
54457,16804,17352
54458,248,248
54459,2212,2380
54460,5528,5456
54462,664,728
54463,1284,1452
54465,1044,1100
54466,5448,5812
54467,27648,26892
54469,3760,3408
54470,4060,4212
54471,3680,3736
54473,5220,5580
54474,8168,7908
54475,2836,3092
54476,37280,37040
54479,8276,8200
54480,2616,2712
54481,59840,57520
54482,17692,18128
54484,9752,10184
54485,572,716
54486,4536,4624
54487,19180,19196
54488,2420,2628
54489,3056,3144
54490,1752,1820
54491,3096,3512
54493,1268,1404
54494,55140,53364
54495,15500,15048
54498,4752,4932
54499,6496,6396
54501,40492,39584
54511,2256,2608
54512,1624,1708
54513,924,988
54514,3292,3576
54515,896,992
54517,200,248
54519,2352,2572
54520,8256,8308
54521,14768,15268
54524,1288,1392
54525,616,500
54526,1780,1896
54527,2108,2216
54529,2180,2352
54530,1520,1952
54531,2804,3012
54534,5084,4752
54536,384,352
54537,1084,1160
54538,6188,6360
54539,2436,3096
54540,1780,2008
54541,2960,3248
54542,912,968
54545,1452,1492
54546,2460,2604
54547,2716,2852
54548,9420,9084
54550,1288,1452
54552,8776,8888
54554,2236,2244
54555,9636,9852
54556,2648,2544
54557,1860,1840
54558,4288,4420
54559,1564,1616
54560,1152,1204
54561,68,72
54562,3848,3944
54563,1384,1496
54564,664,884
54565,104,136
54566,3108,2876
54568,10648,10144
54601,103020,94108
54603,28540,28680
54610,3112,3384
54611,2668,2560
54612,9820,10788
54613,3348,3956
54614,5672,6116
54615,19352,23616
54616,5192,5212
54618,4488,4560
54619,7856,7836
54621,2276,2312
54622,4220,4264
54623,3696,4024
54624,2644,2888
54625,436,524
54626,2288,2572
54627,3520,3756
54628,2104,2264
54629,4924,5380
54630,7572,7508
54631,3720,3656
54632,2380,2608
54634,8464,8568
54635,3484,3712
54636,27532,27416
54637,408,340
54638,2880,3068
54639,4652,4936
54641,4,4
54642,4124,4376
54643,28,20
54644,2736,3000
54645,160,164
54646,7700,7896
54648,3396,3552
54650,47920,45588
54651,2748,2780
54652,1948,1864
54653,1672,1904
54654,296,316
54655,3572,3540
54656,34472,35036
54657,764,880
54658,4932,5072
54659,2748,2888
54660,31024,31728
54661,6752,6908
54664,3044,3020
54665,17416,16292
54666,4924,5448
54667,9200,9196
54669,15676,14800
54670,3612,3900
54701,82020,73192
54703,83804,85284
54720,14860,13296
54721,2560,2932
54722,7888,8176
54723,2356,2408
54724,14564,14132
54725,5784,5804
54726,3264,3496
54727,9624,10036
54728,12412,12144
54729,61880,63996
54730,9704,9908
54731,1572,1636
54732,5680,6016
54733,2572,2788
54734,1660,1764
54736,8156,8352
54737,944,1004
54738,6080,6516
54739,9540,10260
54740,3952,4272
54741,3136,3172
54742,8980,8856
54745,4396,4648
54746,1412,1572
54747,4788,5348
54748,2328,2540
54749,2300,2624
54750,2060,2188
54751,51236,51332
54754,3084,3124
54755,15324,14684
54756,1776,1888
54757,6388,6868
54758,9252,9252
54759,3104,3028
54760,544,476
54761,2368,2496
54762,2552,2432
54763,2276,2260
54765,48,48
54766,3352,3476
54767,6332,6552
54768,8884,15076
54769,932,1076
54770,3988,4416
54771,8696,8448
54772,2092,2320
54773,6648,6696
54801,13300,12672
54805,2828,3056
54806,23896,23344
54810,4852,5196
54812,11156,11756
54813,1096,1308
54814,4940,4972
54817,4280,4472
54819,5052,5124
54820,1608,1848
54821,2392,2712
54822,9148,8916
54824,4468,4616
54826,1596,1632
54827,436,448
54828,1304,1408
54829,10476,10468
54830,5372,5636
54832,792,856
54835,1984,2088
54836,2012,2308
54837,7448,7664
54838,1976,2436
54839,592,616
54840,9148,9424
54841,496,540
54842,356,384
54843,23152,22796
54844,476,592
54845,316,272
54846,1052,1136
54847,4328,4560
54848,12712,11852
54849,3760,4108
54850,472,572
54853,7980,8056
54854,1992,1968
54855,1464,1632
54856,3060,3404
54857,112,136
54858,2976,3096
54859,3672,3912
54861,352,248
54862,484,560
54864,2612,2676
54865,828,932
54867,812,928
54868,31924,30124
54870,2876,3068
54871,6460,5960
54872,5152,5172
54873,5412,5784
54874,7100,7484
54875,1924,2296
54876,2952,3252
54880,62500,60588
54888,2676,2704
54889,5392,5576
54891,6768,6788
54893,7592,7476
54895,1716,1924
54896,2840,3072
54901,71372,79468
54902,45852,43648
54904,42180,40312
54909,4076,4648
54911,53872,52824
54913,35268,35248
54914,61960,59940
54915,84684,82736
54921,2500,2804
54922,2836,3220
54923,17576,17356
54927,1080,1072
54928,880,920
54929,17716,17268
54930,3384,3760
54931,524,516
54932,2412,2328
54933,420,504
54934,260,332
54935,85808,80796
54937,39636,36812
54940,7708,8372
54941,5148,5304
54942,17076,17244
54943,3832,3860
54944,16440,16588
54945,7104,7076
54946,128,304
54947,5028,5376
54948,620,660
54949,6648,7072
54950,6264,6068
54952,51840,51076
54956,86720,84064
54960,5432,5768
54961,28108,28956
54962,2164,2276
54963,13604,14064
54964,1964,2124
54965,2648,2728
54966,4048,3984
54967,900,836
54968,5536,5580
54970,5764,9844
54971,22240,21068
54974,3228,3096
54977,2568,2780
54979,2868,3020
54980,300,296
54981,30428,31276
54982,13996,14472
54983,9076,9492
54984,6108,5848
54985,208,3136
54986,9568,9512
55001,5832,5832
55003,3832,10052
55005,8436,9252
55006,8228,8048
55007,4852,5140
55008,30004,28736
55009,16008,16112
55011,19384,21296
55012,4012,4300
55013,13448,12716
55014,51832,57264
55016,68560,68256
55017,1420,1436
55018,1884,2104
55019,3572,3696
55020,7312,7556
55021,55256,63672
55024,64472,65152
55025,46296,46680
55026,852,968
55027,5928,6196
55029,64,88
55030,2420,2736
55031,3904,4236
55032,6912,7552
55033,59472,58480
55036,128,156
55037,9668,10092
55038,41744,41520
55040,24296,25976
55041,15408,14996
55042,17608,17752
55043,6960,7200
55044,94128,94744
55045,15072,15236
55046,10076,10768
55047,4972,5140
55049,4848,5056
55051,19540,19336
55052,4116,4244
55053,2016,2020
55054,4224,4460
55055,6672,7000
55056,26860,27324
55057,51044,47364
55060,58768,56876
55063,18300,19092
55065,2280,2524
55066,37896,36360
55068,55312,54648
55069,9008,13152
55070,15232,14932
55071,11044,11232
55072,6952,11996
55073,6436,6512
55074,4236,4652
55075,40932,39676
55076,44968,40324
55077,25592,24696
55079,15936,17380
55080,4924,5504
55082,70756,69340
55084,3252,3260
55085,792,876
55087,520,552
55088,3244,3572
55089,3528,3728
55090,780,824
55092,21296,22064
55101,10112,12256
55102,36532,36296
55103,26104,25860
55104,87808,85184
55105,60480,53340
55106,106492,104428
55107,30616,28488
55108,31364,27388
55109,65720,60056
55110,77372,73664
55111,0,0
55112,89144,83856
55113,82168,73808
55114,6296,6104
55115,17656,16772
55116,50900,44504
55117,85868,80728
55118,57480,52712
55119,79176,76688
55120,9148,8260
55121,15896,15548
55122,62312,59072
55123,52500,51620
55124,101152,95184
55125,90176,82948
55126,52416,48144
55127,35184,31944
55128,58432,54020
55129,38172,36616
55130,34564,35736
55150,416,376
55155,0,0
55301,21020,21120
55302,14204,14224
55303,92100,93308
55304,90356,93512
55305,41552,35920
55306,32308,31432
55307,6524,6384
55308,18296,17960
55309,35896,36936
55310,2940,3136
55311,67376,63776
55312,3124,3256
55313,46868,46152
55314,2620,2728
55315,9348,9700
55316,46000,46356
55317,39340,37532
55318,51048,50924
55319,9692,10460
55320,9836,10056
55321,10496,10868
55322,6028,6624
55324,2352,2584
55325,8928,9512
55327,6716,7196
55328,17144,17020
55329,4040,4432
55330,72192,73568
55331,35192,34904
55332,3844,3844
55333,1668,1756
55334,5860,5896
55335,3212,3304
55336,16168,16048
55337,91408,86016
55338,2260,2232
55339,1896,2056
55340,12456,12852
55341,5544,5856
55342,3944,4116
55343,50516,45216
55344,29256,26552
55345,43420,41168
55346,34348,32756
55347,61712,58564
55349,7700,7848
55350,37020,36100
55352,17292,17712
55353,6232,6416
55354,5480,5484
55355,19448,19176
55356,10512,10732
55357,6504,6480
55358,9832,10096
55359,11752,12064
55360,5140,5548
55362,36308,36048
55363,8868,9116
55364,27920,29492
55366,828,944
55367,1796,1856
55368,4420,4452
55369,66564,63532
55370,1548,1660
55371,32756,33012
55372,59332,59912
55373,11232,11168
55374,27120,27184
55375,9168,8904
55376,32076,32892
55378,53808,54024
55379,82536,79128
55381,3968,4284
55382,6836,7416
55384,3580,3108
55385,2508,2656
55386,12720,12600
55387,25104,23892
55388,11268,11208
55389,5196,5376
55390,4528,5364
55391,29360,28584
55395,5780,5788
55396,4620,4388
55397,5388,5384
55398,30248,31912
55401,11568,14792
55402,484,988
55403,27792,32148
55404,50196,58288
55405,29900,31744
55406,66688,61760
55407,75380,76144
55408,57432,62492
55409,24212,22248
55410,40532,36828
55411,56768,52944
55412,45536,43056
55413,25260,26476
55414,53716,60264
55415,3600,6816
55416,61048,55060
55417,50372,49128
55418,59564,58324
55419,55012,50612
55420,44040,43028
55421,55820,52320
55422,57736,53544
